Brand,Name,Year,Model,Transmission,Kms,Owner,Fuel Type,Registration,EMI,Price,State
Hyundai,Hyundai Verna,2018,1.6 SX VTVT,Manual,23422,2,Petrol,KA-03,17448,929099,Karnataka
Hyundai,Hyundai Elite i20,2014,Sportz(O) 1.4 CRDi MT,Manual,90015,1,Diesel,KA-05,11746,600799,Karnataka
Maruti,Maruti Wagon R 1.0,2014,VXI,Manual,33716,2,Petrol,KA-51,7484,382799,Karnataka
Honda,Honda City,2018,V MT PETROL,Manual,20105,1,Petrol,KA-03,18048,961099,Karnataka
Hyundai,Hyundai Elite i20,2019,1.2 SPORTZ PLUS DUAL TONE VTVT,Manual,29096,1,Petrol,KA-02,16217,863599,Karnataka
Hyundai,Hyundai Grand i10,2014,SPORTZ 1.2 KAPPA VTVT,Manual,48454,1,Petrol,KA-51,9619,491999,Karnataka
Hyundai,Hyundai NEW I20,2020,ASTA (O) 1.0 TURBO GDI AT,Automatic,14016,2,Petrol,KA-03,22428,1194299,Karnataka
Hyundai,Hyundai Grand i10,2016,SPORTZ 1.2 KAPPA VTVT,Manual,35449,2,Petrol,KA-04,9621,492099,Karnataka
Ford,Ford Ecosport,2019,1.5 TITANIUM TI VCT,Manual,22922,1,Petrol,KA-03,17750,945199,Karnataka
Hyundai,Hyundai Verna,2016,FLUIDIC 1.6 SX VTVT OPT,Manual,63730,2,Petrol,KA-04,13230,676699,Karnataka
Ford,Ford Ecosport,2019,1.5  TITANIUM SPORTS(SUNROOF),Manual,39576,1,Diesel,KA-01,19662,1046999,Karnataka
Hyundai,Hyundai VENUE,2019,1.0 TURBO GDI SX+ AT,Automatic,23510,1,Petrol,KA-53,23312,1241399,Karnataka
Hyundai,Hyundai Verna,2016,FLUIDIC 1.6 CRDI S,Manual,49877,1,Diesel,KA-51,15605,830999,Karnataka
Renault,Renault Duster,2016,RXZ DIESEL 110,Manual,73781,1,Diesel,KA-41,16486,877899,Karnataka
Maruti,Maruti Alto K10,2014,VXI,Manual,77037,2,Petrol,KA-40,5593,286099,Karnataka
Hyundai,Hyundai Elite i20,2014,SPORTZ 1.4,Manual,73654,2,Diesel,KA-04,11605,593599,Karnataka
Renault,Renault Duster,2013,RXL PLUS DIESEL 85,Manual,97674,1,Diesel,KA-02,12440,636299,Karnataka
Nissan,Nissan Terrano,2014,XL P,Manual,76646,2,Petrol,KA-05,10925,558799,Karnataka
Renault,Renault TRIBER,2021,RXZ AT,Automatic,20830,2,Petrol,KA-51,14706,752199,Karnataka
Tata,Tata NEXON,2019,XZA + 1.2 PETROL A/T,Automatic,10780,1,Petrol,KA-53,20375,1084999,Karnataka
Tata,Tata ALTROZ,2020,XZ 1.2,Manual,9286,1,Petrol,KA-03,16266,866199,Karnataka
Honda,Honda City,2015,VX CVT PETROL,Automatic,93906,1,Petrol,KA-03,13163,673299,Karnataka
Toyota,Toyota Etios,2016,CROSS G,Manual,48638,1,Petrol,KA-04,11419,584099,Karnataka
KIA,KIA SELTOS,2020,HTK PLUS 1.5 PETROL,Manual,29605,1,Petrol,KA-09,24514,1305399,Karnataka
Hyundai,Hyundai GRAND I10 NIOS,2020,MAGNA 1.2 AT,Automatic,20658,1,Petrol,KA-41,13560,693599,Karnataka
Tata,Tata NEXON,2019,XZA+ 1.5,Automatic,31511,1,Diesel,KA-05,21665,1153699,Karnataka
Hyundai,Hyundai Grand i10,2019,SPORTZ 1.2 KAPPA VTVT,Manual,77360,1,Petrol,KA-41,11335,579799,Karnataka
Hyundai,Hyundai Verna,2016,FLUIDIC 1.6 SX VTVT,Manual,31521,1,Petrol,KA-53,14051,718699,Karnataka
Maruti,Maruti Ciaz,2019,DELTA 1.5 SHVS VVT MT,Manual,29034,1,Petrol,KA-04,16747,891799,Karnataka
Maruti,Maruti Dzire,2018,VXI,Manual,25101,2,Petrol,KA-01,12921,660899,Karnataka
Hyundai,Hyundai Elite i20,2015,SPORTZ 1.2,Manual,73612,1,Petrol,KA-03,11578,592199,Karnataka
Hyundai,Hyundai NEW I20,2020,ASTA (O) 1.0 TURBO GDI AT,Automatic,19012,1,Petrol,KA-02,22510,1198699,Karnataka
Tata,Tata NEXON,2019,XZA + 1.2 PETROL A/T,Automatic,18057,2,Petrol,KA-53,18428,981299,Karnataka
Renault,Renault Kwid,2019,1.0 CLIMBER OPT,Manual,18953,1,Petrol,KA-01,9505,486199,Karnataka
Hyundai,Hyundai Creta,2017,1.6 SX CRDI,Manual,70314,1,Diesel,KA-05,22689,1208199,Karnataka
Hyundai,Hyundai Grand i10,2017,magna 1.2 crdi,Manual,68097,1,Diesel,KA-01,9480,484899,Karnataka
Maruti,Maruti Baleno,2018,DELTA 1.2 K12,Manual,37747,1,Petrol,KA-01,12090,618399,Karnataka
Renault,Renault TRIBER,2022,1.0 RXT,Manual,29596,1,Petrol,KA-50,14571,745299,Karnataka
Hyundai,Hyundai Verna,2015,FLUIDIC 1.6 VTVT S (O)  MT,Manual,35115,1,Petrol,KA-03,14148,723699,Karnataka
Maruti,Maruti Celerio,2017,VXI,Manual,32879,1,Petrol,KA-09,10240,523799,Karnataka
Renault,Renault Duster,2015,RXL PLUS DIESEL 85,Manual,68450,1,Diesel,KA-53,13458,688379,Karnataka
Ford,Ford Ecosport,2019,1.5 TDCI TITANIUM PLUS,Manual,57342,1,Diesel,KA-22,18681,994799,Karnataka
Renault,Renault Kwid,2016,RXT 1.0 EASY-R  AT,Automatic,85057,1,Petrol,KA-02,7275,372099,Karnataka
Hyundai,Hyundai Grand i10,2017,ASTA 1.2 (O) VTVT,Manual,91564,1,Petrol,KA-20,10055,514299,Karnataka
Honda,Honda Brio,2013,1.2 V MT I VTEC,Manual,57528,1,Petrol,KA-03,8436,431499,Karnataka
Maruti,Maruti S Cross,2018,DELTA SHVS,Manual,47578,1,Diesel,KA-01,18873,1004999,Karnataka
Ford,Ford Ecosport,2016,1.5 TITANIUM TI VCT AT,Automatic,55817,2,Petrol,KA-03,14039,718099,Karnataka
Maruti,Maruti Wagon R 1.0,2015,VXI,Manual,44623,1,Petrol,KA-50,8543,436999,Karnataka
Hyundai,Hyundai Grand i10,2019,ASTA 1.2 VTVT,Manual,22060,1,Petrol,KA-02,12852,657399,Karnataka
Mahindra,Mahindra XUV500,2017,W10 AT,Automatic,98655,1,Diesel,KA-51,24950,1328599,Karnataka
Maruti,Maruti Dzire,2018,ZDI AMT,Automatic,47201,1,Diesel,KA-53,16097,857199,Karnataka
Datsun,Datsun Redi Go,2017,S,Manual,51449,2,Petrol,KA-55,5607,286799,Karnataka
Hyundai,Hyundai NEW SANTRO,2018,ASTA 1.1 MT,Manual,17076,1,Petrol,KA-51,11626,594699,Karnataka
Hyundai,Hyundai i20,2014,SPORTZ 1.2 VTVT,Manual,69409,2,Petrol,KA-03,9365,478999,Karnataka
Hyundai,Hyundai Elite i20,2017,ASTA 1.2 (O),Manual,27649,1,Petrol,KA-05,14593,746449,Karnataka
Hyundai,Hyundai Creta,2016,1.6 E + VTVT,Manual,29093,2,Petrol,KA-03,16755,892199,Karnataka
Mahindra,Mahindra MARAZZO,2019,M8 7 STR,Manual,17056,1,Diesel,KA-05,23664,1260149,Karnataka
Tata,Tata Zest,2015,XT RT,Manual,55253,1,Petrol,KA-02,8927,456599,Karnataka
Renault,Renault Kwid,2016,RXT Opt,Manual,23698,1,Petrol,KA-05,7194,367999,Karnataka
Maruti,Maruti Ciaz,2019,DELTA 1.5 SHVS VVT MT,Manual,36863,2,Petrol,KA-41,15705,836299,Karnataka
KIA,KIA SELTOS,2019,HTK PLUS 1.5 PETROL,Manual,35765,1,Petrol,KA-53,22392,1192399,Karnataka
Maruti,Maruti Celerio,2017,ZXI AMT,Automatic,61254,1,Petrol,KA-50,9822,502399,Karnataka
Hyundai,Hyundai GRAND I10 NIOS,2020,Asta Petrol,Manual,79941,1,Petrol,KA-51,15388,787099,Karnataka
Maruti,Maruti Swift,2018,ZXI AMT,Automatic,46148,1,Petrol,KA-53,14399,736499,Karnataka
Hyundai,Hyundai VENUE,2020,1.0 TURBO GDI SX+ AT,Automatic,8900,2,Petrol,KA-01,23954,1275599,Karnataka
Honda,Honda City,2020,ZX MT PETROL,Manual,21302,1,Petrol,KA-01,25130,1338199,Karnataka
Volkswagen,Volkswagen Vento,2016,HIGHLINE 1.2 TSI AT,Automatic,41836,2,Petrol,KA-03,15838,843399,Karnataka
Maruti,Maruti Baleno,2016,ZETA 1.2 K12,Manual,39984,1,Petrol,KA-53,12307,629499,Karnataka
Maruti,Maruti Dzire,2018,VXI,Manual,40663,1,Petrol,KA-03,13241,677299,Karnataka
Hyundai,Hyundai Elite i20,2015,ASTA 1.2,Manual,99605,1,Petrol,KA-04,11161,570899,Karnataka
Honda,Honda City,2017,V MT PETROL,Manual,24846,1,Petrol,KA-01,16311,868599,Karnataka
Maruti,Maruti Baleno,2017,DELTA 1.2 K12,Manual,17481,2,Petrol,KA-51,13227,676549,Karnataka
Hyundai,Hyundai Grand i10,2014,ASTA 1.2 KAPPA VTVT,Manual,53517,1,Petrol,KA-05,9632,492699,Karnataka
Renault,Renault Kwid,2017,CLIMBER 1.0,Manual,32857,1,Petrol,KA-05,8315,425299,Karnataka
Honda,Honda WR-V,2019,1.2 i-VTEC VX MT,Manual,15638,1,Petrol,KA-03,16719,890299,Karnataka
Hyundai,Hyundai i20,2013,ASTA 1.2,Manual,43709,1,Petrol,KA-03,10496,536899,Karnataka
Maruti,Maruti Vitara Brezza,2018,ZDI PLUS,Manual,62578,2,Diesel,KA-04,17958,956299,Karnataka
Tata,Tata ALTROZ,2020,XZ 1.2,Manual,18180,1,Petrol,KA-03,15782,840399,Karnataka
Maruti,Maruti Alto K10,2013,VXI,Manual,66294,1,Petrol,KA-03,5765,294899,Karnataka
Hyundai,Hyundai NEW SANTRO,2019,1.1 SPORTS AMT,Automatic,22887,1,Petrol,KA-53,10901,557599,Karnataka
Maruti,Maruti S PRESSO,2022,VXI PLUS,Manual,12117,1,Petrol,KA-67,11488,587599,Karnataka
Hyundai,Hyundai Grand i10,2018,SPORTZ AT 1.2 KAPPA VTVT,Automatic,48549,2,Petrol,KA-19,10821,553499,Karnataka
Honda,Honda City,2018,V MT PETROL,Manual,33027,1,Petrol,KA-04,17177,914699,Karnataka
Maruti,Maruti Ciaz,2016,ZXI AT,Automatic,95140,1,Petrol,KA-04,13578,694499,Karnataka
Renault,Renault Duster,2017,RXS CVT 106 PS,Automatic,25990,1,Petrol,KA-01,16201,862699,Karnataka
Maruti,Maruti Wagon R 1.0,2014,VXI,Manual,43536,1,Petrol,KA-51,7449,380999,Karnataka
Maruti,Maruti Vitara Brezza,2016,LDI OPT,Manual,94426,2,Diesel,KA-51,13767,704199,Karnataka
Honda,Honda Jazz,2017,1.2 SV MT,Manual,34933,1,Petrol,KA-03,13263,678399,Karnataka
Maruti,Maruti Wagon R 1.0,2012,VXI,Manual,46363,2,Petrol,KA-03,6853,350549,Karnataka
KIA,KIA SELTOS,2019,GTX 1.4 GDI AT PETROL,Automatic,41769,1,Petrol,KA-03,28957,1541999,Karnataka
Maruti,Maruti Vitara Brezza,2018,ZDI+ DUAL TONE AMT,Automatic,53183,1,Diesel,KA-01,19141,1019299,Karnataka
Maruti,Maruti Eeco,2017,5 STR WITH AC PLUSHTR,Manual,58128,1,Petrol,KA-03,7847,401399,Karnataka
Renault,Renault Duster,2016,RXZ 110 4WD,Manual,80796,1,Diesel,KA-05,16450,875999,Karnataka
Tata,Tata Tiago,2018,XZ 1.2 REVOTRON,Manual,55926,1,Petrol,KA-01,10647,544599,Karnataka
Maruti,Maruti Dzire,2019,VXI AMT,Automatic,23676,2,Petrol,KA-01,15106,772699,Karnataka
Honda,Honda Amaze,2014,1.2 EXMT I VTEC,Manual,79348,2,Petrol,KA-03,8317,425399,Karnataka
Hyundai,Hyundai Grand i10,2016,SPORTZ 1.2 KAPPA VTVT,Manual,97532,1,Petrol,KA-51,9118,466399,Karnataka
Hyundai,Hyundai GRAND I10 NIOS,2020,SPORTZ MT DUAL TONE,Manual,13730,1,Petrol,KA-03,15623,799099,Karnataka
Hyundai,Hyundai Elite i20,2015,SPORTZ (O) 1.2,Manual,61900,2,Petrol,KA-19,12147,621299,Karnataka
Hyundai,Hyundai Verna,2018,1.6 SX VTVT,Manual,50133,1,Petrol,KA-03,16633,885699,Karnataka
Tata,Tata NEXON,2020,XZ+ 1.5,Manual,37395,1,Diesel,KA-43,20732,1103999,Karnataka
Hyundai,Hyundai Grand i10,2018,ASTA 1.2 VTVT,Manual,76215,2,Petrol,KA-02,11237,574799,Karnataka
Honda,Honda Amaze,2017,1.2 VXMT I VTEC,Manual,29107,2,Petrol,KA-03,11679,597399,Karnataka
Maruti,Maruti Celerio,2018,ZXI,Manual,48174,1,Petrol,KA-20,10514,537799,Karnataka
Renault,Renault Duster,2017,RXZ AMT 110 PS,Automatic,64902,2,Diesel,KA-03,16638,885999,Karnataka
Maruti,Maruti Vitara Brezza,2020,ZXI+ AT SHVS,Automatic,52339,1,Petrol,KA-13,20338,1082999,Karnataka
Hyundai,Hyundai Verna,2016,FLUIDIC 1.6 VTVT SX AT,Automatic,29406,2,Petrol,KA-03,14647,749199,Karnataka
Hyundai,Hyundai Grand i10,2016,ASTA 1.2 (O) VTVT,Manual,32881,1,Petrol,KA-03,11151,570399,Karnataka
Hyundai,Hyundai Grand i10,2016,SPORTS 1.2 VTVT,Manual,48136,1,Petrol,KA-01,9662,494199,Karnataka
Hyundai,Hyundai i20 Active,2018,1.2 S,Manual,10625,1,Petrol,KA-04,15302,782699,Karnataka
Tata,Tata NEXON,2018,XZ+ 1.2 DUAL TONE,Manual,43822,2,Petrol,KA-01,17252,918699,Karnataka
Honda,Honda City,2015,VX MT PETROL,Manual,30728,1,Petrol,KA-03,15461,823299,Karnataka
Ford,Ford Ecosport,2018,1.5 TITANIUM SIGNATURE TI VCT (SUNROOF),Manual,24527,2,Petrol,KA-51,21288,1133599,Karnataka
Hyundai,Hyundai Grand i10,2015,SPORTZ 1.2 KAPPA VTVT,Manual,44771,1,Petrol,KA-53,10229,523199,Karnataka
Hyundai,Hyundai Elite i20,2016,1.4 CRDI ASTA (O),Manual,92550,2,Diesel,KA-01,13108,670499,Karnataka
Hyundai,Hyundai i10,2013,ERA 1.1 IRDE,Manual,44913,2,Petrol,KA-03,7083,362299,Karnataka
Maruti,Maruti S Cross,2021,ALPHA AT SMART HYBRID,Automatic,10497,1,Petrol,KA-05,24876,1324699,Karnataka
Maruti,Maruti Baleno,2018,DELTA 1.2 K12,Manual,62250,1,Petrol,KA-02,11269,576399,Karnataka
Jeep,Jeep Compass,2018,2.0 LONGITUDE (O),Manual,50753,1,Diesel,KA-03,26719,1422799,Karnataka
Ford,Ford Ecosport,2019,1.5 TITANIUM THUNDER EDITION TI VCT,Manual,44039,1,Petrol,KA-05,18901,1006499,Karnataka
Maruti,Maruti Dzire,2018,ZXI Plus AMT,Automatic,15805,1,Petrol,KA-01,15335,816599,Karnataka
Honda,Honda City,2017,VX MT PETROL,Manual,26214,1,Petrol,KA-09,17125,911899,Karnataka
Skoda,Skoda Rapid,2017,STYLE 1.6 MPI MT,Manual,31023,2,Petrol,KA-51,15063,770499,Karnataka
Tata,Tata Tiago,2018,XZA 1.2 REVOTRON,Automatic,99119,1,Petrol,KA-02,10629,543699,Karnataka
Maruti,Maruti Alto,2022,LXI OPT,Manual,4812,1,Petrol,KA-02,8897,455099,Karnataka
Renault,Renault Kwid,2017,CLIMBER 1.0 AT,Automatic,22971,2,Petrol,KA-51,8758,447999,Karnataka
Maruti,Maruti Dzire,2017,ZXI Plus AMT,Automatic,24123,1,Petrol,KA-51,15667,834299,Karnataka
Hyundai,Hyundai GRAND I10 NIOS,2020,SPORTZ PETROL,Manual,27224,1,Petrol,KA-05,13926,712299,Karnataka
Maruti,Maruti Dzire,2019,ZDI Plus AMT,Automatic,80402,1,Diesel,KA-04,15310,783099,Karnataka
Hyundai,Hyundai Creta,2017,1.6 SX PLUS AUTO PETROL,Automatic,45644,3,Petrol,KA-51,18522,986299,Karnataka
Hyundai,Hyundai i20 Active,2016,1.2 SX,Manual,48052,2,Petrol,KA-04,12901,659899,Karnataka
Honda,Honda City,2017,V MT PETROL,Manual,30069,1,Petrol,KA-01,16638,885999,Karnataka
Maruti,Maruti S PRESSO,2020,VXI PLUS,Manual,20814,1,Petrol,KA-67,10367,530299,Karnataka
Renault,Renault Kwid,2018,RXT 1.0 EASY-R  AT,Automatic,25225,1,Petrol,KA-01,9015,461099,Karnataka
Tata,Tata Tiago,2017,XZ 1.2 REVOTRON,Manual,65259,1,Petrol,KA-51,10236,523599,Karnataka
Maruti,Maruti S Cross,2017,SIGMA 1.3,Manual,49700,2,Diesel,KA-03,13534,692249,Karnataka
Hyundai,Hyundai Creta,2017,1.6 CRDI SX PLUS AUTO,Automatic,93047,1,Diesel,KA-01,19551,1041099,Karnataka
Renault,Renault Kwid,2016,RXT Opt,Manual,39669,1,Petrol,KA-41,7415,379299,Karnataka
Hyundai,Hyundai Elite i20,2018,ASTA 1.2 (O),Manual,26072,1,Petrol,KA-01,15185,808599,Karnataka
Maruti,Maruti Baleno,2017,DELTA 1.2 K12,Manual,66052,1,Petrol,KA-51,12258,626999,Karnataka
Honda,Honda Jazz,2017,1.2 V MT,Manual,20070,1,Petrol,KA-03,13300,680299,Karnataka
Maruti,Maruti Alto 800,2015,LXI,Manual,69910,2,Petrol,KA-53,5951,304399,Karnataka
Hyundai,Hyundai Elite i20,2019,1.2 SPORTS PLUS VTVT,Manual,58406,1,Petrol,KA-20,14625,748099,Karnataka
Maruti,Maruti Ciaz,2017,SIGMA 1.4 VVT,Manual,40984,1,Petrol,KA-04,15038,769199,Karnataka
Hyundai,Hyundai Creta,2017,1.6 SX PLUS AUTO PETROL,Automatic,14280,2,Petrol,KA-51,21827,1162299,Karnataka
Hyundai,Hyundai Creta,2017,1.6 SX PLUS AUTO PETROL,Automatic,26232,2,Petrol,KA-04,20506,1091949,Karnataka
Hyundai,Hyundai Grand i10,2014,SPORTZ 1.2 KAPPA VTVT,Manual,49600,2,Petrol,KA-09,8626,441199,Karnataka
Hyundai,Hyundai Verna,2017,1.6 EX VTVT,Manual,39664,1,Petrol,KA-03,15636,799799,Karnataka
Hyundai,Hyundai Creta,2017,1.6 CRDI SX PLUS AUTO,Automatic,80617,1,Diesel,KA-41,21971,1169999,Karnataka
Maruti,Maruti Alto 800,2014,VXI,Manual,56968,1,Petrol,KA-50,6102,312099,Karnataka
Maruti,Maruti Celerio,2014,VXI,Manual,90910,1,Petrol,KA-19,7413,379199,Karnataka
Tata,Tata Tiago,2017,XZA 1.2 REVOTRON,Automatic,50698,1,Petrol,KA-03,11228,574299,Karnataka
Maruti,Maruti Dzire,2017,VXI,Manual,58023,2,Petrol,KA-53,12643,646699,Karnataka
Maruti,Maruti Dzire,2017,ZXI Plus,Manual,39313,1,Petrol,KA-04,14672,750499,Karnataka
Jeep,Jeep Compass,2017,2.0 LIMITED 4*2,Manual,67646,2,Diesel,KA-51,26279,1399399,Karnataka
Jeep,Jeep Compass,2019,2.0 LONGITUDE,Manual,90208,1,Diesel,KA-14,26379,1404699,Karnataka
Maruti,Maruti S PRESSO,2021,VXI PLUS AGS,Automatic,10237,2,Petrol,KA-51,10776,551199,Karnataka
Tata,Tata NEXON,2019,XZA+ 1.5,Automatic,50142,1,Diesel,KA-04,20683,1101399,Karnataka
Hyundai,Hyundai Xcent,2017,SX 1.2,Manual,18347,2,Petrol,KA-04,12117,619799,Karnataka
Hyundai,Hyundai Grand i10,2016,SPORTZ 1.2 KAPPA VTVT,Manual,47796,1,Petrol,KA-05,9939,508399,Karnataka
Maruti,Maruti Eeco,2019,5 STR WITH AC PLUSHTR,Manual,29026,1,Petrol,KA-01,8784,449299,Karnataka
Honda,Honda Brio,2017,1.2 VX AT I VTEC,Automatic,43650,1,Petrol,KA-41,12541,641499,Karnataka
Honda,Honda City,2020,V CVT,Automatic,44064,2,Petrol,KA-05,17536,933799,Karnataka
Toyota,Toyota YARIS,2019,V CVT,Automatic,23134,1,Petrol,KA-01,21554,1147799,Karnataka
Maruti,Maruti Alto 800,2015,LXI,Manual,36142,1,Petrol,KA-51,6379,326299,Karnataka
Maruti,Maruti Wagon R 1.0,2016,VXI,Manual,80760,1,Petrol,KA-41,7756,396699,Karnataka
Maruti,Maruti Wagon R 1.0,2012,VXI,Manual,72331,1,Petrol,KA-03,6782,346899,Karnataka
Maruti,Maruti Dzire,2017,ZXI Plus,Manual,32608,1,Petrol,KA-41,14186,725599,Karnataka
Honda,Honda City,2015,V MT PETROL,Manual,65098,1,Petrol,KA-05,14005,716349,Karnataka
Maruti,Maruti Vitara Brezza,2018,ZDI+ DUAL TONE AMT,Automatic,62634,1,Diesel,KA-05,18124,965099,Karnataka
Maruti,Maruti Wagon R 1.0,2015,VXI,Manual,32301,1,Petrol,KA-08,8385,428899,Karnataka
Renault,Renault Kwid,2017,RXL,Manual,27272,2,Petrol,KA-03,7318,374299,Karnataka
Maruti,Maruti Dzire,2017,ZXI Plus AMT,Automatic,93364,1,Petrol,KA-03,13617,696499,Karnataka
Renault,Renault Duster,2016,RXZ AMT 110 PS,Automatic,74350,2,Diesel,KA-50,15286,813999,Karnataka
Ford,Ford Ecosport,2019,1.5 TITANIUM PLUS TI VCT AT,Automatic,42796,1,Petrol,KA-03,20244,1077999,Karnataka
Maruti,Maruti Dzire,2018,ZDI Plus,Manual,69916,1,Diesel,KA-05,14891,761699,Karnataka
Nissan,Nissan Micra Active,2014,XV,Manual,29201,1,Petrol,KA-41,9075,464199,Karnataka
Maruti,Maruti Alto K10,2018,VXI,Manual,24358,1,Petrol,KA-26,7627,390099,Karnataka
Maruti,Maruti S Cross,2020,ALPHA 1.5 SMART HYBRID,Manual,13482,1,Petrol,KA-41,23252,1238199,Karnataka
Ford,Ford Ecosport,2016,1.5 TREND+ TDCI,Manual,67126,1,Diesel,KA-01,14674,750599,Karnataka
Hyundai,Hyundai VENUE,2020,1.0 TURBO GDI SX+ AT,Automatic,12831,1,Petrol,KA-03,23806,1267699,Karnataka
Hyundai,Hyundai Grand i10,2018,SPORTZ (O) 1.2 AT VTVT,Automatic,19318,2,Petrol,KA-04,12790,654199,Karnataka
Maruti,Maruti Alto K10,2012,VXI,Manual,62963,1,Petrol,KA-05,5890,301299,Karnataka
Renault,Renault Kwid,2017,RXT 1.0 EASY-R  AT,Automatic,37319,1,Petrol,KA-51,8279,423499,Karnataka
Honda,Honda City,2017,V MT DIESEL,Manual,73052,1,Diesel,KA-01,16967,903499,Karnataka
Honda,Honda Jazz,2017,1.2 V AT,Automatic,28338,2,Petrol,KA-53,13906,711299,Karnataka
Hyundai,Hyundai Elite i20,2018,ASTA 1.2,Manual,32322,1,Petrol,KA-51,15128,773799,Karnataka
Datsun,Datsun Redi Go,2017,T,Manual,26866,2,Petrol,KA-01,6025,308199,Karnataka
Renault,Renault Duster,2016,RXL AMT 110 PS,Automatic,85066,2,Diesel,KA-03,15397,819899,Karnataka
Maruti,Maruti Ciaz,2017,ALPHA 1.4 VVT,Manual,52802,2,Petrol,KA-50,13497,690399,Karnataka
Datsun,Datsun Redi Go,2017,T (O),Manual,17582,1,Petrol,KA-04,6245,319449,Karnataka
Maruti,Maruti S Cross,2015,ZETA 1.3,Manual,70712,1,Diesel,KA-03,14745,754199,Karnataka
MG,MG HECTOR,2020,SHARP HYBIRD PETROL MT,Manual,39154,1,Petrol,KA-25,31250,1664099,Karnataka
Maruti,Maruti Wagon R 1.0,2016,VXI AMT,Automatic,79240,1,Petrol,KA-50,8082,413399,Karnataka
Maruti,Maruti Baleno,2018,ZETA 1.2 K12,Manual,34478,2,Petrol,KA-33,13560,693599,Karnataka
Tata,Tata NEXON,2020,XZA + 1.2 PETROL A/T,Automatic,16652,1,Petrol,KA-03,20232,1077399,Karnataka
Maruti,Maruti Alto 800,2018,VXI (O),Manual,43511,2,Petrol,KA-03,6907,353299,Karnataka
Hyundai,Hyundai Xcent,2017,SX 1.2,Manual,14566,1,Petrol,KA-04,12815,655499,Karnataka
Hyundai,Hyundai Elite i20,2019,Asta 1.2 CVT,Automatic,48224,1,Petrol,KA-51,15051,801499,Karnataka
Maruti,Maruti IGNIS,2021,DELTA 1.2 K12,Manual,27804,1,Petrol,KA-17,11677,597299,Karnataka
Maruti,Maruti S PRESSO,2019,VXI PLUS,Manual,21755,1,Petrol,KA-05,9670,494599,Karnataka
Honda,Honda City,2016,VX CVT PETROL,Automatic,80478,1,Petrol,KA-53,15872,845199,Karnataka
Hyundai,Hyundai Grand i10,2017,SPORTZ 1.2 KAPPA VTVT,Manual,50430,1,Petrol,KA-53,9961,509499,Karnataka
Honda,Honda WR-V,2018,1.5 i-DTEC VX MT,Manual,49995,1,Diesel,KA-01,16482,877699,Karnataka
Maruti,Maruti Ciaz,2018,ALPHA 1.3 DDIS SHVS,Manual,53644,2,Diesel,KA-06,16482,877699,Karnataka
Maruti,Maruti IGNIS,2021,ZETA 1.2 K12 AMT,Automatic,10067,2,Petrol,KA-22,14749,754399,Karnataka
Maruti,Maruti S PRESSO,2020,VXI PLUS,Manual,29041,1,Petrol,KA-51,9705,496399,Karnataka
Tata,Tata TIGOR,2017,XZ 1.2 REVOTRON OPT,Manual,62104,1,Petrol,KA-23,10708,547699,Karnataka
Honda,Honda City,2016,VX MT PETROL,Manual,67007,1,Petrol,KA-05,15307,815099,Karnataka
Toyota,Toyota Glanza,2021,G MT PETROL,Manual,10684,1,Petrol,KA-03,16264,866099,Karnataka
Hyundai,Hyundai NEW SANTRO,2019,SPORTZ 1.1,Manual,30791,1,Petrol,KA-03,9947,508799,Karnataka
Maruti,Maruti Alto 800,2017,LXI,Manual,75967,1,Petrol,KA-05,6090,311499,Karnataka
Hyundai,Hyundai Creta,2018,1.6 VTVT SX AUTO,Automatic,45430,1,Petrol,KA-50,24608,1310399,Karnataka
Volkswagen,Volkswagen Vento,2016,HIGHLINE 1.2 TSI AT,Automatic,64101,2,Petrol,KA-03,16514,879399,Karnataka
Volkswagen,Volkswagen Vento,2017,1.2 TSI HIGHLINE PLUS AT,Automatic,69593,1,Petrol,KA-03,16101,857399,Karnataka
Hyundai,Hyundai Grand i10,2015,SPORTZ 1.2 KAPPA VTVT,Manual,63999,1,Petrol,KA-03,10294,526549,Karnataka
Volkswagen,Volkswagen Ameo,2016,COMFORTLINE 1.2,Manual,67184,2,Petrol,KA-01,10596,541999,Karnataka
KIA,KIA SELTOS,2020,1.4 GTX+ TURBO GDI PETROL AT,Automatic,36541,1,Petrol,KA-05,33156,1765599,Karnataka
Hyundai,Hyundai Grand i10,2018,SPORTZ 1.2 KAPPA VTVT,Manual,50506,2,Petrol,KA-04,9656,493899,Karnataka
Tata,Tata TIGOR,2017,XZ 1.2 REVOTRON OPT,Manual,60770,1,Petrol,KA-01,10897,557399,Karnataka
Maruti,Maruti Alto 800,2017,VXI,Manual,56231,1,Petrol,KA-28,6647,339999,Karnataka
Hyundai,Hyundai VENUE,2020,SX 1.0 GDI IMT,Manual,24718,1,Petrol,KA-25,21038,1120299,Karnataka
Honda,Honda City,2019,ZX CVT,Automatic,42538,1,Petrol,KA-05,21883,1165299,Karnataka
Hyundai,Hyundai Xcent,2018,SX 1.2,Manual,51602,1,Petrol,KA-51,12072,617499,Karnataka
Hyundai,Hyundai Grand i10,2015,SPORTZ 1.2 KAPPA VTVT,Manual,77947,1,Petrol,KA-50,10184,520899,Karnataka
Hyundai,Hyundai Verna,2018,1.6 CRDI SX + AT,Automatic,91828,2,Diesel,KA-51,16918,900899,Karnataka
Maruti,Maruti S PRESSO,2021,VXI PLUS AGS,Automatic,30798,1,Petrol,KA-52,10223,522899,Karnataka
